date,year,month,day,maxHs,maxHs_usgs
1988-09-29,1988,9,29,1.73,0.97
1988-09-30,1988,9,30,2.9,0.76
1988-10-01,1988,10,1,2.99,0.71
1988-10-02,1988,10,2,2.03,0.8
1988-10-03,1988,10,3,1.31,0.96
1988-10-04,1988,10,4,1.28,1.21
1988-10-05,1988,10,5,1.87,1.49
1988-10-06,1988,10,6,2.25,1.49
1988-10-07,1988,10,7,1.76,1.77
1988-10-08,1988,10,8,2.39,1.94
1988-10-09,1988,10,9,2.09,1.73
1988-10-10,1988,10,10,2.38,2.16
1988-10-11,1988,10,11,2.44,2.31
1988-10-12,1988,10,12,1.55,2.31
1988-10-13,1988,10,13,0.96,2.41
1988-10-14,1988,10,14,2.11,2.13
1988-10-15,1988,10,15,2.42,2.12
1988-10-16,1988,10,16,2.01,2.24
1988-10-17,1988,10,17,1.79,1.91
1988-10-18,1988,10,18,1.79,2.1
1988-10-19,1988,10,19,1.78,2.16
1988-10-20,1988,10,20,2.05,1.92
1988-10-21,1988,10,21,2.15,1.52
1988-10-22,1988,10,22,1.5,1.17
1988-10-23,1988,10,23,2.01,1.1
1988-10-24,1988,10,24,2.14,1.03
1988-10-25,1988,10,25,2.28,0.96
1988-10-26,1988,10,26,2.18,1.07
1988-10-27,1988,10,27,1.57,1.12
1988-10-28,1988,10,28,1.13,1.15
1988-10-29,1988,10,29,1,1.19
1988-10-30,1988,10,30,0.89,1.4
1988-10-31,1988,10,31,1.33,1.5
1988-11-01,1988,11,1,1.72,1.5
1988-11-02,1988,11,2,3.17,1.44
1988-11-03,1988,11,3,3.22,1.39
1988-11-04,1988,11,4,3.2,1.87
1988-11-05,1988,11,5,3.81,3.31
1988-11-06,1988,11,6,3.84,3.25
1988-11-07,1988,11,7,3.76,3.95
1988-11-08,1988,11,8,3.17,3.72
1988-11-09,1988,11,9,3.05,2.78
1988-11-10,1988,11,10,3.01,2.61
1988-11-11,1988,11,11,2.86,2.61
1988-11-12,1988,11,12,2.9,2.02
1988-11-13,1988,11,13,2.45,1.37
1988-11-14,1988,11,14,4.1,1.59
1988-11-15,1988,11,15,4.92,2.71
1988-11-16,1988,11,16,3.72,2.34
1988-11-17,1988,11,17,3.68,1.51
1988-11-18,1988,11,18,4.25,2.01
1988-11-19,1988,11,19,3.11,2.19
1988-11-20,1988,11,20,2.17,2.59
1988-11-21,1988,11,21,2.84,2.34
1988-11-22,1988,11,22,1.9,1.7
1988-11-23,1988,11,23,4.16,1.56
1988-11-24,1988,11,24,4.81,1.59
1988-11-25,1988,11,25,4.14,1.87
1988-11-26,1988,11,26,4.38,2.2
1988-11-27,1988,11,27,3.19,2.15
1988-11-28,1988,11,28,NA,1.76
1988-11-29,1988,11,29,3.16,1.4
1988-11-30,1988,11,30,3.31,1.22
1988-12-01,1988,12,1,1.89,1.27
1988-12-02,1988,12,2,1.88,2.45
1988-12-03,1988,12,3,2.28,2.67
1988-12-04,1988,12,4,1.93,2.4
1988-12-05,1988,12,5,1.82,1.8
1988-12-06,1988,12,6,2.69,1.3
1988-12-07,1988,12,7,2.41,1.27
1988-12-08,1988,12,8,2.88,1.75
1988-12-09,1988,12,9,1.87,1.76
1988-12-10,1988,12,10,1.66,1.78
1988-12-11,1988,12,11,1.59,1.74
1988-12-12,1988,12,12,1.89,1.22
1988-12-13,1988,12,13,2.69,1.25
1988-12-14,1988,12,14,2.4,1.24
1988-12-15,1988,12,15,3.29,1.51
1988-12-16,1988,12,16,3.07,1.73
1988-12-17,1988,12,17,1.3,1.69
1988-12-18,1988,12,18,1.71,1.94
1988-12-19,1988,12,19,1.53,1.88
1988-12-20,1988,12,20,1.42,1.91
1988-12-21,1988,12,21,2.78,1.87
1988-12-22,1988,12,22,5.05,2.09
1988-12-23,1988,12,23,3.83,2.22
1988-12-24,1988,12,24,3.85,2.09
1988-12-25,1988,12,25,4.26,1.44
1988-12-26,1988,12,26,4.19,1.9
1988-12-27,1988,12,27,2.94,5.51
1988-12-28,1988,12,28,3.9,5.55
1988-12-29,1988,12,29,3.17,4.14
1988-12-30,1988,12,30,2.51,3.18
1988-12-31,1988,12,31,4.93,2.56
1989-01-01,1989,1,1,5.36,2.02
1989-01-02,1989,1,2,3.73,1.3
1989-01-03,1989,1,3,1.81,0.71
1989-01-04,1989,1,4,1.82,0.86
1989-01-05,1989,1,5,2.12,1.27
1989-01-06,1989,1,6,4.17,1.8
1989-01-07,1989,1,7,3.63,2.7
1989-01-08,1989,1,8,3.08,2.64
1989-01-09,1989,1,9,1.95,2.1
1989-01-10,1989,1,10,1.92,2.31
1989-01-11,1989,1,11,4.06,2.16
1989-01-12,1989,1,12,3.16,2.59
1989-01-13,1989,1,13,2.04,2.54
1989-01-14,1989,1,14,2.14,3.18
1989-01-15,1989,1,15,3.5,3.03
1989-01-16,1989,1,16,3.41,3.52
1989-01-17,1989,1,17,2.42,3.5
1989-01-18,1989,1,18,3.31,3.11
1989-01-19,1989,1,19,3.36,3.23
1989-01-20,1989,1,20,NA,3.23
1989-01-21,1989,1,21,2.06,4.42
1989-01-22,1989,1,22,3.18,4.53
1989-01-23,1989,1,23,2.32,4.01
1989-01-24,1989,1,24,3.4,3.62
1989-01-25,1989,1,25,3.34,3.44
1989-01-26,1989,1,26,3.17,2.54
1989-01-27,1989,1,27,2.37,1.66
1989-01-28,1989,1,28,2.43,2.75
1989-01-29,1989,1,29,2.34,2.53
1989-01-30,1989,1,30,2.8,1.92
1989-01-31,1989,1,31,2.58,1.91
1989-02-01,1989,2,1,2.34,2.65
1989-02-02,1989,2,2,2.22,4.03
1989-02-03,1989,2,3,2.49,3.86
1989-02-04,1989,2,4,2.22,4.39
1989-02-05,1989,2,5,2.5,4.38
1989-02-06,1989,2,6,1.98,3.49
1989-02-07,1989,2,7,1.25,3.29
1989-02-08,1989,2,8,2.15,3.82
1989-02-09,1989,2,9,2.75,3.58
1989-02-10,1989,2,10,1.55,2.74
1989-02-11,1989,2,11,1.37,2.47
1989-02-12,1989,2,12,1.91,2.41
1989-02-13,1989,2,13,2.41,2.5
1989-02-14,1989,2,14,2.45,2.95
1989-02-15,1989,2,15,1.72,4.84
1989-02-16,1989,2,16,1.29,4.83
1989-02-17,1989,2,17,1.22,3.76
1989-02-18,1989,2,18,1.45,3.11
1989-02-19,1989,2,19,1.65,2.4
1989-02-20,1989,2,20,1.78,1.44
1989-02-21,1989,2,21,1.79,1.18
1989-02-22,1989,2,22,1.89,1.28
1989-02-23,1989,2,23,2.27,1.85
1989-02-24,1989,2,24,2.26,2.18
1989-02-25,1989,2,25,4.21,1.94
1989-02-26,1989,2,26,2.68,1.13
1989-02-27,1989,2,27,1.85,2.84
1989-02-28,1989,2,28,3.12,3.84
1989-03-01,1989,3,1,2.01,3.48
1989-03-02,1989,3,2,1.04,3.02
1989-03-03,1989,3,3,3.18,2.88
1989-03-04,1989,3,4,2.47,2.84
1989-03-05,1989,3,5,1.33,1.94
1989-03-06,1989,3,6,1.88,1.88
1989-03-07,1989,3,7,2.01,1.74
1989-03-08,1989,3,8,2.05,3.87
1989-03-09,1989,3,9,1.84,3.84
1989-03-10,1989,3,10,1.31,2.88
1989-03-11,1989,3,11,1.16,2.05
1989-03-12,1989,3,12,1.55,1.87
1989-03-13,1989,3,13,2.63,2.12
1989-03-14,1989,3,14,3.5,2.78
1989-03-15,1989,3,15,2.98,3.09
1989-03-16,1989,3,16,1.35,2.96
1989-03-17,1989,3,17,2.16,2.14
1989-03-18,1989,3,18,2.26,0.88
1989-03-19,1989,3,19,2.13,0.92
1989-03-20,1989,3,20,1.64,1.12
1989-03-21,1989,3,21,1.38,1.48
1989-03-22,1989,3,22,1.92,1.69
1989-03-23,1989,3,23,2.91,1.64
1989-03-24,1989,3,24,2.06,1.61
1989-03-25,1989,3,25,1.58,1.79
1989-03-26,1989,3,26,2.96,1.99
1989-03-27,1989,3,27,3.42,1.79
1989-03-28,1989,3,28,3.61,1.6
1989-03-29,1989,3,29,3.82,1.61
1989-03-30,1989,3,30,3.24,1.39
1989-03-31,1989,3,31,2.64,1.23
1989-04-01,1989,4,1,2.92,0.95
1989-04-02,1989,4,2,2.67,0.74
1989-04-03,1989,4,3,2.97,3.17
1989-04-04,1989,4,4,2.85,3.17
1989-04-05,1989,4,5,2.81,2.06
1989-04-06,1989,4,6,2.24,1.76
1989-04-07,1989,4,7,1.6,2.14
1989-04-08,1989,4,8,1.46,3.1
1989-04-09,1989,4,9,1.52,3.47
1989-04-10,1989,4,10,1.22,2.71
1989-04-11,1989,4,11,2.85,1.77
1989-04-12,1989,4,12,2.38,1.78
1989-04-13,1989,4,13,2.21,1.64
1989-04-14,1989,4,14,1.62,1.64
1989-04-15,1989,4,15,1.19,1.39
1989-04-16,1989,4,16,1.17,1.54
1989-04-17,1989,4,17,1.05,1.65
1989-04-18,1989,4,18,1.09,1.59
1989-04-19,1989,4,19,1.27,1.72
1989-04-20,1989,4,20,1.07,1.71
1989-04-21,1989,4,21,1.39,1.52
1989-04-22,1989,4,22,3.39,1.57
1989-04-23,1989,4,23,2.47,1.63
1989-04-24,1989,4,24,2.46,1.82
1989-04-25,1989,4,25,2.82,1.85
1989-04-26,1989,4,26,2.32,1.93
1989-04-27,1989,4,27,1.5,1.93
1989-04-28,1989,4,28,1.57,1.67
1989-04-29,1989,4,29,1.2,1.38
1989-04-30,1989,4,30,1.67,1.14
1989-05-01,1989,5,1,2.1,1.22
1989-05-02,1989,5,2,2.36,1.44
1989-05-03,1989,5,3,2.06,1.46
1989-05-04,1989,5,4,2.04,1.45
1989-05-05,1989,5,5,1.98,1.38
1989-05-06,1989,5,6,1.6,1.19
1989-05-07,1989,5,7,1.36,1.14
1989-05-08,1989,5,8,1.82,1.66
1989-05-09,1989,5,9,2.3,1.85
1989-05-10,1989,5,10,2.37,1.81
1989-05-11,1989,5,11,3.52,1.6
1989-05-12,1989,5,12,3.52,1.6
1989-05-13,1989,5,13,3,1.61
1989-05-14,1989,5,14,3.02,1.51
1989-05-15,1989,5,15,2.13,1.31
1989-05-16,1989,5,16,1.91,1.11
1989-05-17,1989,5,17,2.01,1.11
1989-05-18,1989,5,18,2.03,1.11
1989-05-19,1989,5,19,2.8,1.19
1989-05-20,1989,5,20,2.31,1.2
1989-05-21,1989,5,21,2.56,1.2
1989-05-22,1989,5,22,1.9,1.25
1989-05-23,1989,5,23,1.88,1.36
1989-05-24,1989,5,24,2.98,1.28
1989-05-25,1989,5,25,2.69,1.3
1989-05-26,1989,5,26,3.19,1.27
1989-05-27,1989,5,27,2.99,1.65
1989-05-28,1989,5,28,3.17,1.71
1989-05-29,1989,5,29,2.84,1.68
1989-05-30,1989,5,30,2.11,1.75
1989-05-31,1989,5,31,1.74,1.9
1989-06-01,1989,6,1,1.78,2.08
1989-06-02,1989,6,2,1.71,2.1
1989-06-03,1989,6,3,1.56,2.08
1989-06-04,1989,6,4,1.58,1.83
1989-06-05,1989,6,5,2.26,1.72
1989-06-06,1989,6,6,2.02,1.73
1989-06-07,1989,6,7,1.57,1.65
1989-06-08,1989,6,8,1.9,1.54
1989-06-09,1989,6,9,2.32,1.5
1989-06-10,1989,6,10,2.24,1.51
1989-06-11,1989,6,11,1.39,1.61
1989-06-12,1989,6,12,2.15,1.81
1989-06-13,1989,6,13,2.62,2.06
1989-06-14,1989,6,14,2.49,2.06
1989-06-15,1989,6,15,2.37,2.06
1989-06-16,1989,6,16,1.84,1.93
1989-06-17,1989,6,17,2.29,1.86
1989-06-18,1989,6,18,2.33,1.63
1989-06-19,1989,6,19,2.55,1.67
1989-06-20,1989,6,20,3.32,1.6
1989-06-21,1989,6,21,3.43,1.65
1989-06-22,1989,6,22,2.51,1.63
1989-06-23,1989,6,23,2.52,1.47
1989-06-24,1989,6,24,2.52,1.24
1989-06-25,1989,6,25,1.48,1.3
1989-06-26,1989,6,26,1.31,1.28
1989-06-27,1989,6,27,1.17,1.23
1989-06-28,1989,6,28,1.38,1.21
1989-06-29,1989,6,29,0.84,1.22
1989-06-30,1989,6,30,1.15,1.4
1989-07-01,1989,7,1,2.59,1.43
1989-07-02,1989,7,2,2.34,1.53
1989-07-03,1989,7,3,2.18,1.52
1989-07-04,1989,7,4,2.27,1.37
1989-07-05,1989,7,5,2.62,1.28
1989-07-06,1989,7,6,2.26,1.5
1989-07-07,1989,7,7,1.81,1.6
1989-07-08,1989,7,8,2.04,1.5
1989-07-09,1989,7,9,3.16,1.31
1989-07-10,1989,7,10,2.85,1.08
1989-07-11,1989,7,11,2.36,1.16
1989-07-12,1989,7,12,1.59,1.28
1989-07-13,1989,7,13,1.75,1.51
1989-07-14,1989,7,14,2.51,1.72
1989-07-15,1989,7,15,2.76,1.7
1989-07-16,1989,7,16,2.83,1.43
1989-07-17,1989,7,17,1.62,1.57
1989-07-18,1989,7,18,1.84,1.61
1989-07-19,1989,7,19,2.87,1.41
1989-07-20,1989,7,20,3.14,1.32
1989-07-21,1989,7,21,3.27,1.22
1989-07-22,1989,7,22,2.46,1.22
1989-07-23,1989,7,23,1.79,1.2
1989-07-24,1989,7,24,1.3,1.51
1989-07-25,1989,7,25,1.74,1.66
1989-07-26,1989,7,26,2.28,1.57
1989-07-27,1989,7,27,2.01,1.32
1989-07-28,1989,7,28,1.91,1.28
1989-07-29,1989,7,29,2.08,1.09
1989-07-30,1989,7,30,1.86,1.15
1989-07-31,1989,7,31,2.24,1.27
1989-08-01,1989,8,1,2.26,1.41
1989-08-02,1989,8,2,1.96,1.66
1989-08-03,1989,8,3,1.23,1.68
1989-08-04,1989,8,4,1.51,1.49
1989-08-05,1989,8,5,1.41,1.19
1989-08-06,1989,8,6,1.14,1.12
1989-08-07,1989,8,7,1.06,1.08
1989-08-08,1989,8,8,1.33,1.06
1989-08-09,1989,8,9,1.62,1.2
1989-08-10,1989,8,10,1.77,1.2
1989-08-11,1989,8,11,1.48,1.25
1989-08-12,1989,8,12,1.37,1.48
1989-08-13,1989,8,13,1.51,1.56
1989-08-14,1989,8,14,1.76,1.56
1989-08-15,1989,8,15,1.97,1.55
1989-08-16,1989,8,16,1.72,1.56
1989-08-17,1989,8,17,1.51,1.54
1989-08-18,1989,8,18,1.24,1.73
1989-08-19,1989,8,19,1.39,1.72
1989-08-20,1989,8,20,1.3,1.37
1989-08-21,1989,8,21,1.46,1.48
1989-08-22,1989,8,22,1.21,1.47
1989-08-23,1989,8,23,0.95,1.59
1989-08-24,1989,8,24,1.81,1.58
1989-08-25,1989,8,25,1.94,1.44
1989-08-26,1989,8,26,1.78,1.42
1989-08-27,1989,8,27,1.14,1.35
1989-08-28,1989,8,28,0.93,1.32
1989-08-29,1989,8,29,1.12,1.16
1989-08-30,1989,8,30,1.73,0.93
1989-08-31,1989,8,31,1.76,0.93
1989-09-01,1989,9,1,1.3,1
1989-09-02,1989,9,2,1.55,0.99
1989-09-03,1989,9,3,1.66,0.98
1989-09-04,1989,9,4,1.64,1.35
1989-09-05,1989,9,5,1.75,1.67
1989-09-06,1989,9,6,1.98,1.69
1989-09-07,1989,9,7,2.16,1.54
1989-09-08,1989,9,8,1.62,1.32
1989-09-09,1989,9,9,0.97,1.25
1989-09-10,1989,9,10,1.46,1.29
1989-09-11,1989,9,11,1.68,1.29
1989-09-12,1989,9,12,1.55,1.42
1989-09-13,1989,9,13,1.07,1.46
1989-09-14,1989,9,14,1.04,1.43
1989-09-15,1989,9,15,1.05,1.08
1989-09-16,1989,9,16,0.98,1.27
1989-09-17,1989,9,17,0.98,1.28
1989-09-18,1989,9,18,0.91,1.26
1989-09-19,1989,9,19,1.55,1.48
1989-09-20,1989,9,20,1.51,1.86
1989-09-21,1989,9,21,1.52,1.86
1989-09-22,1989,9,22,1.2,1.64
1989-09-23,1989,9,23,1.13,2.19
1989-09-24,1989,9,24,1.26,1.87
1989-09-25,1989,9,25,1.65,1.75
1989-09-26,1989,9,26,1.87,1.79
1989-09-27,1989,9,27,1.44,1.65
1989-09-28,1989,9,28,1.91,1.53
1989-09-29,1989,9,29,1.74,1.55
1989-09-30,1989,9,30,1.66,1.69
1989-10-01,1989,10,1,1.84,1.59
1989-10-02,1989,10,2,2.59,1.53
1989-10-03,1989,10,3,2.49,1.29
1989-10-04,1989,10,4,2.05,1.18
1989-10-05,1989,10,5,1.75,2.11
1989-10-06,1989,10,6,1.69,2.41
1989-10-07,1989,10,7,1.29,2.33
1989-10-08,1989,10,8,1.58,1.88
1989-10-09,1989,10,9,1.53,1.46
1989-10-10,1989,10,10,1.33,1.79
1989-10-11,1989,10,11,1.33,1.99
1989-10-12,1989,10,12,1.33,2.05
1989-10-13,1989,10,13,1.75,1.94
1989-10-14,1989,10,14,2.21,2.55
1989-10-15,1989,10,15,2.5,2.56
1989-10-16,1989,10,16,2.7,2.19
1989-10-17,1989,10,17,2.22,1.6
1989-10-18,1989,10,18,1.08,1.65
1989-10-19,1989,10,19,1.19,1.94
1989-10-20,1989,10,20,2.03,2.17
1989-10-21,1989,10,21,2.29,3.1
1989-10-22,1989,10,22,1.8,2.87
1989-10-23,1989,10,23,2.18,2.17
1989-10-24,1989,10,24,2.78,2.08
1989-10-25,1989,10,25,2.97,1.69
1989-10-26,1989,10,26,2.5,2.36
1989-10-27,1989,10,27,2.06,3.04
1989-10-28,1989,10,28,2.1,3.73
1989-10-29,1989,10,29,2.01,3.08
1989-10-30,1989,10,30,2.12,2.22
1989-10-31,1989,10,31,1.36,3.17
1989-11-01,1989,11,1,1.05,3.07
1989-11-02,1989,11,2,1.38,2.31
1989-11-03,1989,11,3,1.91,1.99
1989-11-04,1989,11,4,2.79,1.67
1989-11-05,1989,11,5,3.16,1.33
1989-11-06,1989,11,6,2.6,1.07
1989-11-07,1989,11,7,2.39,0.93
1989-11-08,1989,11,8,2.53,1.06
1989-11-09,1989,11,9,2,1.93
1989-11-10,1989,11,10,1.69,2.32
1989-11-11,1989,11,11,2,2.38
1989-11-12,1989,11,12,1.8,2.08
1989-11-13,1989,11,13,1.77,2.56
1989-11-14,1989,11,14,2.95,2.43
1989-11-15,1989,11,15,2.53,2.45
1989-11-16,1989,11,16,2.23,2.22
1989-11-17,1989,11,17,1.47,1.94
1989-11-18,1989,11,18,1.72,2.44
1989-11-19,1989,11,19,1.47,2.44
1989-11-20,1989,11,20,1.05,2.32
1989-11-21,1989,11,21,1.41,2.16
1989-11-22,1989,11,22,1.71,2.06
1989-11-23,1989,11,23,1.73,1.62
1989-11-24,1989,11,24,1.88,1.65
1989-11-25,1989,11,25,2.89,1.34
1989-11-26,1989,11,26,2.97,1.35
1989-11-27,1989,11,27,3.87,1.42
1989-11-28,1989,11,28,2.87,2.7
1989-11-29,1989,11,29,1.54,4
1989-11-30,1989,11,30,1.77,3.89
1989-12-01,1989,12,1,1.97,2.78
1989-12-02,1989,12,2,1.68,2.57
1989-12-03,1989,12,3,4.42,2.14
1989-12-04,1989,12,4,3.87,1.8
1989-12-05,1989,12,5,3.27,1.41
1989-12-06,1989,12,6,3.26,2.83
1989-12-07,1989,12,7,2.47,2.88
1989-12-08,1989,12,8,2.21,2.76
1989-12-09,1989,12,9,2.37,2.9
1989-12-10,1989,12,10,2.16,3.72
1989-12-11,1989,12,11,2.26,3.5
1989-12-12,1989,12,12,1.7,4.05
1989-12-13,1989,12,13,1.48,3.57
1989-12-14,1989,12,14,1.44,2.21
1989-12-15,1989,12,15,1.44,3.23
1989-12-16,1989,12,16,1.48,3.72
1989-12-17,1989,12,17,1.89,3.51
1989-12-18,1989,12,18,1.8,2.75
1989-12-19,1989,12,19,1.51,2.37
1989-12-20,1989,12,20,1.42,1.99
1989-12-21,1989,12,21,1.4,2.45
1989-12-22,1989,12,22,1.61,2.98
1989-12-23,1989,12,23,1.64,2.7
1989-12-24,1989,12,24,1.95,2.37
1989-12-25,1989,12,25,1.8,2.54
1989-12-26,1989,12,26,2.7,2.68
1989-12-27,1989,12,27,2.57,2.68
1989-12-28,1989,12,28,2.73,2.15
1989-12-29,1989,12,29,3.8,1.46
1989-12-30,1989,12,30,2.73,2
1989-12-31,1989,12,31,2.06,2.12
1990-01-01,1990,1,1,2.28,1.89
1990-01-02,1990,1,2,4.89,1.47
1990-01-03,1990,1,3,4.53,0.98
1990-01-04,1990,1,4,2.62,0.73
1990-01-05,1990,1,5,2.46,1.17
1990-01-06,1990,1,6,2.52,2.5
1990-01-07,1990,1,7,3.37,2.75
1990-01-08,1990,1,8,3.46,2.69
1990-01-09,1990,1,9,3.86,1.95
1990-01-10,1990,1,10,3.86,1.55
1990-01-11,1990,1,11,2.66,1.72
1990-01-12,1990,1,12,1.83,1.69
1990-01-13,1990,1,13,1.79,1.66
1990-01-14,1990,1,14,2.97,2.02
1990-01-15,1990,1,15,3.35,2.52
1990-01-16,1990,1,16,3.01,2.91
1990-01-17,1990,1,17,3.38,3.22
1990-01-18,1990,1,18,3.16,2.9
1990-01-19,1990,1,19,2.16,2.27
1990-01-20,1990,1,20,1.53,2.58
1990-01-21,1990,1,21,2.23,2.59
1990-01-22,1990,1,22,3.42,2.56
1990-01-23,1990,1,23,4.06,2.72
1990-01-24,1990,1,24,2.95,2.41
1990-01-25,1990,1,25,2.68,1.83
1990-01-26,1990,1,26,2.96,1.78
1990-01-27,1990,1,27,3.85,1.7
1990-01-28,1990,1,28,2.98,1.51
1990-01-29,1990,1,29,2.86,1.26
1990-01-30,1990,1,30,3.57,1.9
1990-01-31,1990,1,31,5.87,2.33
1990-02-01,1990,2,1,4.76,1.78
1990-02-02,1990,2,2,5.17,2.15
1990-02-03,1990,2,3,4.7,2.32
1990-02-04,1990,2,4,4.81,3.09
1990-02-05,1990,2,5,5.13,3.18
1990-02-06,1990,2,6,4.51,2.97
1990-02-07,1990,2,7,5.1,2.87
1990-02-08,1990,2,8,5.05,2.31
1990-02-09,1990,2,9,3.48,2.09
1990-02-10,1990,2,10,2.87,2.84
1990-02-11,1990,2,11,2.41,2.78
1990-02-12,1990,2,12,3.46,1.91
1990-02-13,1990,2,13,4.68,1.2
1990-02-14,1990,2,14,5.35,1.44
1990-02-15,1990,2,15,4.25,1.42
1990-02-16,1990,2,16,2.46,1.12
1990-02-17,1990,2,17,3.13,1.6
1990-02-18,1990,2,18,2.62,1.62
1990-02-19,1990,2,19,2.54,1.23
1990-02-20,1990,2,20,1.43,1.88
1990-02-21,1990,2,21,1.8,2.23
1990-02-22,1990,2,22,1.7,2.68
1990-02-23,1990,2,23,1.16,2.75
1990-02-24,1990,2,24,1.21,2.74
1990-02-25,1990,2,25,1.59,2.12
1990-02-26,1990,2,26,1.65,1.48
1990-02-27,1990,2,27,1.46,1.87
1990-02-28,1990,2,28,1.37,2.21
1990-03-01,1990,3,1,1.36,2.22
1990-03-02,1990,3,2,1.38,1.73
1990-03-03,1990,3,3,1.82,1.17
1990-03-04,1990,3,4,1.47,1.14
1990-03-05,1990,3,5,2.71,1.16
1990-03-06,1990,3,6,3.54,1.14
1990-03-07,1990,3,7,2.46,1.46
1990-03-08,1990,3,8,4.22,1.55
1990-03-09,1990,3,9,4.05,1.34
1990-03-10,1990,3,10,2.89,1.16
1990-03-11,1990,3,11,3.91,0.98
1990-03-12,1990,3,12,4.04,1.26
1990-03-13,1990,3,13,3.03,1.69
1990-03-14,1990,3,14,2.37,2.56
1990-03-15,1990,3,15,2.37,2.55
1990-03-16,1990,3,16,2.25,1.98
1990-03-17,1990,3,17,1.63,1.06
1990-03-18,1990,3,18,2.39,1
1990-03-19,1990,3,19,2.29,1.2
1990-03-20,1990,3,20,1.94,1.26
1990-03-21,1990,3,21,1.94,1.75
1990-03-22,1990,3,22,1.94,2.03
1990-03-23,1990,3,23,2.09,2.03
1990-03-24,1990,3,24,2.32,1.85
1990-03-25,1990,3,25,2.25,1.44
1990-03-26,1990,3,26,2.32,1.27
1990-03-27,1990,3,27,2.01,2.27
1990-03-28,1990,3,28,1.62,2.69
1990-03-29,1990,3,29,1.17,2.1
1990-03-30,1990,3,30,1.57,4.31
1990-03-31,1990,3,31,1.67,4.29
1990-04-01,1990,4,1,2.06,3.22
1990-04-02,1990,4,2,2.04,1.97
1990-04-03,1990,4,3,1.95,1.8
1990-04-04,1990,4,4,1.95,1.82
1990-04-05,1990,4,5,1.4,1.64
1990-04-06,1990,4,6,2,2.91
1990-04-07,1990,4,7,1.87,2.78
1990-04-08,1990,4,8,1.33,2.23
1990-04-09,1990,4,9,1.26,1.74
1990-04-10,1990,4,10,1.65,1.61
1990-04-11,1990,4,11,2.62,2.01
1990-04-12,1990,4,12,2.72,2.04
1990-04-13,1990,4,13,1.92,1.79
1990-04-14,1990,4,14,1.5,2.33
1990-04-15,1990,4,15,1.03,2.33
1990-04-16,1990,4,16,0.93,2.07
1990-04-17,1990,4,17,2.3,2.06
1990-04-18,1990,4,18,1.69,1.74
1990-04-19,1990,4,19,1.63,1.92
1990-04-20,1990,4,20,1.39,1.88
1990-04-21,1990,4,21,2.06,1.56
1990-04-22,1990,4,22,2.41,1.96
1990-04-23,1990,4,23,1.87,1.96
1990-04-24,1990,4,24,4,1.78
1990-04-25,1990,4,25,4.41,1.74
1990-04-26,1990,4,26,3.08,1.61
1990-04-27,1990,4,27,2.81,1.42
1990-04-28,1990,4,28,2.18,1.57
1990-04-29,1990,4,29,3.65,1.64
1990-04-30,1990,4,30,4.7,1.6
1990-05-01,1990,5,1,2.26,1.41
1990-05-02,1990,5,2,1.79,1.44
1990-05-03,1990,5,3,1.76,2.26
1990-05-04,1990,5,4,1.35,2.27
1990-05-05,1990,5,5,0.96,1.92
1990-05-06,1990,5,6,1.58,1.44
1990-05-07,1990,5,7,3.18,1.53
1990-05-08,1990,5,8,2.76,1.55
1990-05-09,1990,5,9,2.11,1.35
1990-05-10,1990,5,10,1.6,1.59
1990-05-11,1990,5,11,3.06,1.87
1990-05-12,1990,5,12,2.71,1.83
1990-05-13,1990,5,13,2.44,1.49
1990-05-14,1990,5,14,2.16,1.29
1990-05-15,1990,5,15,2.79,1.4
1990-05-16,1990,5,16,2.39,1.61
1990-05-17,1990,5,17,1.92,1.69
1990-05-18,1990,5,18,1.69,1.63
1990-05-19,1990,5,19,2.03,1.33
1990-05-20,1990,5,20,1.17,1.13
1990-05-21,1990,5,21,2.3,1.22
1990-05-22,1990,5,22,2.18,1.34
1990-05-23,1990,5,23,2.15,1.47
1990-05-24,1990,5,24,2.52,1.47
1990-05-25,1990,5,25,2.54,1.43
1990-05-26,1990,5,26,1.95,1.39
1990-05-27,1990,5,27,NA,1.31
1990-05-28,1990,5,28,NA,1.19
1990-05-29,1990,5,29,2.29,1.23
1990-05-30,1990,5,30,2.13,1.22
1990-05-31,1990,5,31,3.17,1.48
1990-06-01,1990,6,1,3.83,1.65
1990-06-02,1990,6,2,3.12,1.63
1990-06-03,1990,6,3,1.96,1.45
1990-06-04,1990,6,4,3.83,1.14
1990-06-05,1990,6,5,4.03,1.06
1990-06-06,1990,6,6,3.73,0.95
1990-06-07,1990,6,7,2.41,0.95
1990-06-08,1990,6,8,2.46,0.96
1990-06-09,1990,6,9,2.07,1.05
1990-06-10,1990,6,10,1.74,1.16
1990-06-11,1990,6,11,2.26,1.22
1990-06-12,1990,6,12,2.9,1.17
1990-06-13,1990,6,13,3.47,1.47
1990-06-14,1990,6,14,2.76,2.12
1990-06-15,1990,6,15,2.26,2.35
1990-06-16,1990,6,16,1.8,2.34
1990-06-17,1990,6,17,1.67,2.13
1990-06-18,1990,6,18,1.86,1.75
1990-06-19,1990,6,19,1.86,1.48
1990-06-20,1990,6,20,1.58,1.34
1990-06-21,1990,6,21,1.54,1.26
1990-06-22,1990,6,22,1.3,1.84
1990-06-23,1990,6,23,1.37,1.84
1990-06-24,1990,6,24,1.69,1.52
1990-06-25,1990,6,25,1.93,1.18
1990-06-26,1990,6,26,2.02,1.12
